Provider,MaxHospitalDays,MedianHospitalDays,MeanHospitalDays,Chronic_Alzheimer_Frac,Chronic_Heartfailure_Frac,Chronic_KidneyDisease_Frac,Chronic_Cancer_Frac,Chronic_ObstrPulmonary_Frac,Chronic_Depression_Frac,Chronic_Diabetes_Frac,Chronic_IschemicHeart_Frac,Chronic_Osteoporasis_Frac,Chronic_rheumatoidarthritis_Frac,Chronic_stroke_Frac,Deceased_Frac
PRV52615,6.0,0.0,1.1111111111111112,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0
PRV52616,0.0,0.0,0.0,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.8,0.3333333333333333,0.26666666666666666,0.0,0.0
PRV52617,19.0,0.0,1.1218487394957983,0.39915966386554624,0.6134453781512605,0.5336134453781513,0.15546218487394958,0.3865546218487395,0.49159663865546216,0.6932773109243697,0.7983193277310925,0.2647058823529412,0.35714285714285715,0.11764705882352941,0.004201680672268907
PRV52621,26.0,3.0,3.688888888888889,0.5111111111111111,0.5555555555555556,0.5555555555555556,0.15555555555555556,0.3333333333333333,0.4888888888888889,0.6888888888888889,0.8222222222222222,0.3111111111111111,0.26666666666666666,0.1111111111111111,0.0
PRV52622,4.0,1.0,1.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.0,0.0
PRV52623,36.0,0.0,0.37872340425531914,0.30638297872340425,0.5702127659574469,0.35319148936170214,0.11063829787234042,0.2553191489361702,0.28085106382978725,0.6851063829787234,0.7319148936170212,0.251063829787234,0.25957446808510637,0.05106382978723404,0.0
PRV52626,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0
PRV52627,5.0,1.0,1.6,0.2,0.4,0.6,0.2,0.2,0.6,0.4,0.8,0.6,0.4,0.2,0.0
PRV52628,0.0,0.0,0.0,0.41992373689227835,0.5862726406101049,0.3775023832221163,0.14108674928503337,0.29551954242135364,0.43755958055290756,0.7035271687321258,0.7697807435653002,0.3150619637750238,0.3088655862726406,0.10629170638703528,0.006196377502383222
PRV52629,0.0,0.0,0.0,0.3770491803278688,0.4918032786885246,0.3770491803278688,0.22950819672131148,0.22950819672131148,0.4262295081967213,0.6721311475409836,0.7049180327868853,0.3114754098360656,0.2786885245901639,0.06557377049180328,0.0
PRV52630,36.0,0.0,1.2304147465437787,0.4147465437788018,0.6082949308755761,0.47235023041474655,0.15207373271889402,0.4032258064516129,0.4700460829493088,0.7188940092165899,0.7580645161290323,0.35253456221198154,0.3778801843317972,0.0944700460829493,0.01152073732718894
PRV52631,0.0,0.0,0.0,0.4266792809839167,0.5988647114474929,0.3926206244087039,0.14285714285714285,0.3140964995269631,0.44087038789025546,0.7057710501419111,0.7786187322611163,0.3386944181646168,0.3443708609271523,0.12015137180700095,0.006622516556291391
PRV52633,0.0,0.0,0.0,0.35092348284960423,0.6015831134564644,0.41952506596306066,0.17150395778364116,0.34300791556728233,0.45910290237467016,0.662269129287599,0.7467018469656992,0.316622691292876,0.34300791556728233,0.09762532981530343,0.0079155672823219
PRV52634,36.0,3.0,5.275862068965517,0.45977011494252873,0.632183908045977,0.4942528735632184,0.1724137931034483,0.40229885057471265,0.5402298850574713,0.7701149425287356,0.7701149425287356,0.367816091954023,0.39080459770114945,0.10344827586206896,0.022988505747126436
PRV52636,0.0,0.0,0.0,0.47619047619047616,0.42857142857142855,0.42857142857142855,0.047619047619047616,0.19047619047619047,0.38095238095238093,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.23809523809523808,0.047619047619047616,0.0
PRV52638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52639,0.0,0.0,0.0,0.1891891891891892,0.5675675675675675,0.32432432432432434,0.08108108108108109,0.21621621621621623,0.2972972972972973,0.5945945945945946,0.8108108108108109,0.2972972972972973,0.3783783783783784,0.02702702702702703,0.05405405405405406
PRV52640,0.0,0.0,0.0,0.3181818181818182,0.5151515151515151,0.3939393939393939,0.10606060606060606,0.30303030303030304,0.42424242424242425,0.7272727272727273,0.7878787878787878,0.2727272727272727,0.3484848484848485,0.045454545454545456,0.015151515151515152
PRV52641,15.0,0.0,1.3608247422680413,0.422680412371134,0.5670103092783505,0.3711340206185567,0.1958762886597938,0.36082474226804123,0.35051546391752575,0.6082474226804123,0.7835051546391752,0.29896907216494845,0.30927835051546393,0.16494845360824742,0.020618556701030927
PRV52642,36.0,0.0,2.121559633027523,0.4426605504587156,0.6467889908256881,0.481651376146789,0.16743119266055045,0.36926605504587157,0.5091743119266054,0.7408256880733946,0.786697247706422,0.30963302752293576,0.3211009174311927,0.15137614678899083,0.0045871559633027525
PRV52643,0.0,0.0,0.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.0,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.8181818181818182,0.18181818181818182,0.36363636363636365,0.0,0.0
PRV52644,10.0,0.0,1.5806451612903225,0.45161290322580644,0.5806451612903226,0.6129032258064516,0.22580645161290322,0.41935483870967744,0.3225806451612903,0.8064516129032258,0.8387096774193549,0.3870967741935484,0.3225806451612903,0.16129032258064516,0.0
PRV52645,0.0,0.0,0.0,0.39705882352941174,0.5833333333333334,0.37254901960784315,0.13480392156862744,0.31862745098039214,0.4534313725490196,0.6764705882352942,0.7867647058823529,0.3112745098039216,0.3235294117647059,0.09558823529411764,0.007352941176470588
PRV52646,27.0,0.0,2.269230769230769,0.3942307692307692,0.6057692307692307,0.4326923076923077,0.18269230769230768,0.2692307692307692,0.3942307692307692,0.75,0.6923076923076923,0.34615384615384615,0.3557692307692308,0.10576923076923077,0.0
PRV52647,9.0,0.0,0.4533333333333333,0.48,0.6266666666666667,0.4,0.16,0.24,0.4266666666666667,0.64,0.8133333333333334,0.3333333333333333,0.24,0.13333333333333333,0.013333333333333334
PRV52648,0.0,0.0,0.0,0.3693586698337292,0.6033254156769596,0.43705463182897863,0.19596199524940616,0.31353919239904987,0.44418052256532065,0.7090261282660333,0.7173396674584323,0.334916864608076,0.3254156769596199,0.18171021377672208,0.0011876484560570072
PRV52649,0.0,0.0,0.0,0.41465677179962895,0.6066790352504638,0.39471243042671617,0.1590909090909091,0.3177179962894249,0.45222634508348797,0.7087198515769945,0.7792207792207793,0.3274582560296846,0.30241187384044527,0.11363636363636363,0.00510204081632653
PRV52651,6.0,4.0,3.5,0.5,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25
PRV52652,0.0,0.0,0.0,0.43741588156123823,0.6137281292059219,0.43741588156123823,0.1601615074024226,0.32570659488559894,0.46567967698519513,0.7173620457604307,0.7604306864064603,0.3445491251682369,0.32705248990578734,0.10901749663526245,0.014804845222072678
PRV52653,19.0,0.0,3.4285714285714284,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.35714285714285715,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.0
PRV52654,24.0,0.0,1.8983050847457628,0.4915254237288136,0.632768361581921,0.4180790960451977,0.14124293785310735,0.327683615819209,0.4463276836158192,0.7401129943502824,0.8022598870056498,0.3502824858757062,0.3220338983050847,0.12429378531073447,0.0
PRV52656,0.0,0.0,0.0,0.44516129032258067,0.5561290322580645,0.43483870967741933,0.1638709677419355,0.3109677419354839,0.4529032258064516,0.7096774193548387,0.7793548387096774,0.3135483870967742,0.3058064516129032,0.11741935483870967,0.003870967741935484
PRV52657,0.0,0.0,0.0,0.36363636363636365,0.5454545454545454,0.4628099173553719,0.08264462809917356,0.1652892561983471,0.48760330578512395,0.6694214876033058,0.8099173553719008,0.23140495867768596,0.256198347107438,0.14049586776859505,0.008264462809917356
PRV52658,0.0,0.0,0.0,0.5384615384615384,0.5641025641025641,0.5641025641025641,0.10256410256410256,0.4358974358974359,0.5384615384615384,0.7948717948717948,0.8461538461538461,0.3076923076923077,0.41025641025641024,0.05128205128205128,0.0
PRV52659,0.0,0.0,0.0,0.4583333333333333,0.5,0.20833333333333334,0.16666666666666666,0.2916666666666667,0.4166666666666667,0.7083333333333334,0.5833333333333334,0.3333333333333333,0.20833333333333334,0.16666666666666666,0.08333333333333333
PRV52660,0.0,0.0,0.0,0.3154121863799283,0.5663082437275986,0.4050179211469534,0.12544802867383512,0.31899641577060933,0.44802867383512546,0.6989247311827957,0.7526881720430108,0.28136200716845877,0.3207885304659498,0.06272401433691756,0.012544802867383513
PRV52661,0.0,0.0,0.0,0.3967611336032389,0.5910931174089069,0.3765182186234818,0.12955465587044535,0.27530364372469635,0.4493927125506073,0.6437246963562753,0.7530364372469636,0.29959514170040485,0.31983805668016196,0.11336032388663968,0.012145748987854251
PRV52662,5.0,0.0,0.47368421052631576,0.5263157894736842,0.5789473684210527,0.42105263157894735,0.15789473684210525,0.2631578947368421,0.2631578947368421,0.6842105263157895,0.8421052631578947,0.47368421052631576,0.42105263157894735,0.2631578947368421,0.0
PRV52663,0.0,0.0,0.0,0.3333333333333333,0.5538194444444444,0.3958333333333333,0.1597222222222222,0.2934027777777778,0.4791666666666667,0.7204861111111112,0.7274305555555556,0.3107638888888889,0.3038194444444444,0.05381944444444445,0.005208333333333333
PRV52665,0.0,0.0,0.0,0.4316309719934102,0.6177924217462932,0.3723228995057661,0.1515650741350906,0.3443163097199341,0.47611202635914335,0.7199341021416804,0.7775947281713345,0.3311367380560132,0.3163097199341021,0.12191103789126853,0.018121911037891267
PRV52666,0.0,0.0,0.0,0.38461538461538464,0.5897435897435898,0.2564102564102564,0.20512820512820512,0.23076923076923078,0.5128205128205128,0.7692307692307693,0.7692307692307693,0.38461538461538464,0.2564102564102564,0.02564102564102564,0.0
PRV52667,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
PRV52668,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.5714285714285714,0.5714285714285714,1.0,0.14285714285714285,0.2857142857142857,0.0,0.0
PRV52669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
PRV52670,0.0,0.0,0.0,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.46153846153846156,0.6923076923076923,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.0
PRV52671,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0
PRV52672,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.0,0.0
PRV52673,0.0,0.0,0.0,0.3793103448275862,0.4942528735632184,0.41379310344827586,0.08045977011494253,0.26436781609195403,0.4367816091954023,0.7241379310344828,0.7011494252873564,0.3448275862068966,0.41379310344827586,0.08045977011494253,0.0
PRV52674,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
PRV52676,0.0,0.0,0.0,0.23076923076923078,0.5128205128205128,0.3076923076923077,0.1794871794871795,0.1282051282051282,0.38461538461538464,0.6666666666666666,0.6666666666666666,0.28205128205128205,0.23076923076923078,0.15384615384615385,0.0
PRV52677,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
PRV52678,0.0,0.0,0.0,0.5540540540540541,0.6621621621621622,0.5,0.10810810810810811,0.3783783783783784,0.40540540540540543,0.7162162162162162,0.7297297297297297,0.3918918918918919,0.28378378378378377,0.16216216216216217,0.0
PRV52679,0.0,0.0,0.0,0.39622641509433965,0.6415094339622641,0.4528301886792453,0.11320754716981132,0.20754716981132076,0.39622641509433965,0.5283018867924528,0.5849056603773585,0.37735849056603776,0.18867924528301888,0.018867924528301886,0.0
PRV52681,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
PRV52683,0.0,0.0,0.0,0.3053435114503817,0.6030534351145038,0.29770992366412213,0.1450381679389313,0.3053435114503817,0.33587786259541985,0.7022900763358778,0.7099236641221374,0.2595419847328244,0.32061068702290074,0.030534351145038167,0.007633587786259542
PRV52684,29.0,0.0,0.2523809523809524,0.4,0.5047619047619047,0.44285714285714284,0.1761904761904762,0.23809523809523808,0.319047619047619,0.6571428571428571,0.7380952380952381,0.30952380952380953,0.2761904761904762,0.14285714285714285,0.0
PRV52686,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111
PRV52687,11.0,0.0,0.8292682926829268,0.24390243902439024,0.6341463414634146,0.4878048780487805,0.12195121951219512,0.1951219512195122,0.4634146341463415,0.6341463414634146,0.5853658536585366,0.17073170731707318,0.36585365853658536,0.14634146341463414,0.04878048780487805
PRV52688,13.0,0.0,0.6949152542372882,0.6271186440677966,0.6610169491525424,0.423728813559322,0.05084745762711865,0.4745762711864407,0.3728813559322034,0.6440677966101694,0.7966101694915254,0.5254237288135594,0.23728813559322035,0.1864406779661017,0.0
PRV52689,0.0,0.0,0.0,0.16666666666666666,0.5833333333333334,0.5,0.25,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.75,0.16666666666666666,0.3333333333333333,0.0,0.0
PRV52690,0.0,0.0,0.0,0.5384615384615384,0.717948717948718,0.46153846153846156,0.13675213675213677,0.5128205128205128,0.4444444444444444,0.7777777777777778,0.7692307692307693,0.3162393162393162,0.4017094017094017,0.02564102564102564,0.0
PRV52691,12.0,0.0,1.2352941176470589,0.47058823529411764,0.6470588235294118,0.4117647058823529,0.058823529411764705,0.35294117647058826,0.5882352941176471,0.8235294117647058,0.9411764705882353,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.0
PRV52692,0.0,0.0,0.0,0.6111111111111112,0.75,0.2777777777777778,0.1111111111111111,0.2222222222222222,0.4166666666666667,0.5555555555555556,0.9444444444444444,0.2222222222222222,0.08333333333333333,0.0,0.0
PRV52693,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.625,0.375,0.5,0.75,0.5,0.125,0.0,0.0
PRV52694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0
PRV52695,0.0,0.0,0.0,0.8,0.4,0.4,0.0,0.2,0.4,0.6,0.8,0.4,0.4,0.2,0.0
PRV52696,14.0,8.0,8.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0
PRV52697,0.0,0.0,0.0,0.2,0.6,0.8,0.6,0.6,0.4,0.8,1.0,0.6,0.2,0.2,0.0
PRV52698,3.0,0.0,0.024390243902439025,0.43902439024390244,0.37398373983739835,0.5203252032520326,0.21951219512195122,0.2926829268292683,0.5528455284552846,0.7073170731707317,0.7154471544715447,0.3008130081300813,0.3008130081300813,0.17073170731707318,0.07317073170731707
PRV52699,4.0,0.0,0.3333333333333333,0.5,0.75,0.5833333333333334,0.16666666666666666,0.25,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.5,0.0,0.0
PRV52700,0.0,0.0,0.0,0.3,0.1,0.23333333333333334,0.16666666666666666,0.06666666666666667,0.23333333333333334,0.6333333333333333,0.5333333333333333,0.06666666666666667,0.13333333333333333,0.1,0.0
PRV52701,0.0,0.0,0.0,0.5104166666666666,0.53125,0.3229166666666667,0.11458333333333333,0.2708333333333333,0.625,0.7083333333333334,0.71875,0.40625,0.3854166666666667,0.08333333333333333,0.0
PRV52702,0.0,0.0,0.0,0.5714285714285714,0.8928571428571429,0.39285714285714285,0.07142857142857142,0.35714285714285715,0.25,0.6785714285714286,0.8214285714285714,0.5357142857142857,0.32142857142857145,0.07142857142857142,0.0
PRV52703,0.0,0.0,0.0,0.25,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.0,0.25,0.25,0.0
PRV52704,0.0,0.0,0.0,0.37735849056603776,0.5660377358490566,0.37735849056603776,0.27044025157232704,0.36477987421383645,0.4276729559748428,0.7421383647798742,0.7861635220125787,0.42138364779874216,0.32075471698113206,0.050314465408805034,0.006289308176100629
PRV52706,36.0,0.0,1.5,0.46153846153846156,0.6923076923076923,0.5,0.07692307692307693,0.2692307692307692,0.3076923076923077,0.7692307692307693,0.6923076923076923,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.0
PRV52708,7.0,0.0,0.8064516129032258,0.4838709677419355,0.5806451612903226,0.45161290322580644,0.3548387096774194,0.5161290322580645,0.06451612903225806,0.7741935483870968,0.6774193548387096,0.2903225806451613,0.41935483870967744,0.0967741935483871,0.0
PRV52709,0.0,0.0,0.0,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.0,0.6153846153846154,0.5384615384615384,0.15384615384615385,0.38461538461538464,0.6153846153846154,0.3076923076923077,0.0,0.0
PRV52710,0.0,0.0,0.0,0.2857142857142857,0.4642857142857143,0.2857142857142857,0.10714285714285714,0.17857142857142858,0.32142857142857145,0.6071428571428571,0.7857142857142857,0.35714285714285715,0.21428571428571427,0.17857142857142858,0.0
PRV52711,0.0,0.0,0.0,0.39285714285714285,0.35714285714285715,0.32142857142857145,0.10714285714285714,0.2857142857142857,0.25,0.5357142857142857,0.8214285714285714,0.39285714285714285,0.14285714285714285,0.03571428571428571,0.0
PRV52713,0.0,0.0,0.0,0.5166666666666667,0.5833333333333334,0.11666666666666667,0.016666666666666666,0.2,0.6666666666666666,0.5333333333333333,0.6333333333333333,0.13333333333333333,0.55,0.016666666666666666,0.0
PRV52714,0.0,0.0,0.0,0.4,0.6,0.4,0.2,0.6,0.2,1.0,0.8,0.4,0.4,0.0,0.0
PRV52715,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
PRV52717,25.0,0.0,0.9612403100775194,0.4883720930232558,0.5813953488372093,0.32558139534883723,0.17054263565891473,0.29457364341085274,0.46511627906976744,0.7751937984496124,0.7751937984496124,0.32558139534883723,0.37209302325581395,0.05426356589147287,0.023255813953488372
PRV52719,0.0,0.0,0.0,0.38095238095238093,0.3968253968253968,0.2857142857142857,0.015873015873015872,0.3492063492063492,0.2698412698412698,0.42857142857142855,0.7777777777777778,0.19047619047619047,0.2222222222222222,0.12698412698412698,0.031746031746031744
PRV52720,0.0,0.0,0.0,0.34,0.48,0.38,0.04,0.44,0.6,0.72,0.84,0.46,0.48,0.12,0.0
PRV52721,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0
PRV52722,20.0,0.0,0.20848056537102475,0.38869257950530034,0.4734982332155477,0.43462897526501765,0.0812720848056537,0.2968197879858657,0.43462897526501765,0.6678445229681979,0.7632508833922261,0.303886925795053,0.22968197879858657,0.10600706713780919,0.007067137809187279
PRV52723,29.0,0.0,0.8397790055248618,0.4143646408839779,0.585635359116022,0.5414364640883977,0.10497237569060773,0.4143646408839779,0.430939226519337,0.6464088397790055,0.7845303867403315,0.30939226519337015,0.3867403314917127,0.055248618784530384,0.0
PRV52724,0.0,0.0,0.0,0.16666666666666666,0.5833333333333334,0.375,0.125,0.125,0.125,0.625,0.7916666666666666,0.25,0.125,0.08333333333333333,0.0
PRV52725,0.0,0.0,0.0,0.42857142857142855,0.6190476190476191,0.4523809523809524,0.23809523809523808,0.38095238095238093,0.2619047619047619,0.7380952380952381,0.7857142857142857,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.047619047619047616
PRV52726,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0
PRV52727,0.0,0.0,0.0,0.3333333333333333,0.75,0.25,0.0,0.25,0.4166666666666667,0.5833333333333334,0.75,0.3333333333333333,0.25,0.08333333333333333,0.0
PRV52728,0.0,0.0,0.0,0.26666666666666666,0.4666666666666667,0.4,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.7333333333333333,0.6666666666666666,0.4,0.3333333333333333,0.26666666666666666,0.06666666666666667
PRV52729,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.0
PRV52731,0.0,0.0,0.0,0.391304347826087,0.6521739130434783,0.21739130434782608,0.0,0.30434782608695654,0.34782608695652173,0.30434782608695654,0.782608695652174,0.391304347826087,0.6086956521739131,0.08695652173913043,0.2608695652173913
PRV52732,0.0,0.0,0.0,0.4,0.6,0.4,0.3,0.3,0.2,0.8,0.6,0.6,0.1,0.0,0.0
PRV52733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
PRV52736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PRV52738,0.0,0.0,0.0,0.25806451612903225,0.5806451612903226,0.5161290322580645,0.1935483870967742,0.2903225806451613,0.3548387096774194,0.7903225806451613,0.7741935483870968,0.43548387096774194,0.27419354838709675,0.1774193548387097,0.016129032258064516
PRV52739,0.0,0.0,0.0,0.41509433962264153,0.6415094339622641,0.4716981132075472,0.2830188679245283,0.32075471698113206,0.5283018867924528,0.7735849056603774,0.6792452830188679,0.3584905660377358,0.2641509433962264,0.09433962264150944,0.0
PRV52740,0.0,0.0,0.0,0.4117647058823529,0.8235294117647058,0.17647058823529413,0.20588235294117646,0.5294117647058824,0.5882352941176471,0.8529411764705882,0.8529411764705882,0.29411764705882354,0.29411764705882354,0.20588235294117646,0.0
PRV52741,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
PRV52742,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.0,0.8333333333333334,0.0
PRV52743,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
PRV52744,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0
PRV52745,0.0,0.0,0.0,0.36538461538461536,0.5769230769230769,0.358974358974359,0.16666666666666666,0.30128205128205127,0.48717948717948717,0.6666666666666666,0.7692307692307693,0.34615384615384615,0.3333333333333333,0.1282051282051282,0.00641025641025641
PRV52746,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
PRV52747,0.0,0.0,0.0,0.42857142857142855,0.5238095238095238,0.47619047619047616,0.14285714285714285,0.2857142857142857,0.47619047619047616,0.8095238095238095,0.7619047619047619,0.38095238095238093,0.19047619047619047,0.047619047619047616,0.0
PRV52748,0.0,0.0,0.0,0.2,0.8,0.6,0.0,0.3,0.6,0.9,0.9,0.4,0.6,0.1,0.0
PRV52750,0.0,0.0,0.0,0.46153846153846156,0.6923076923076923,0.5769230769230769,0.19230769230769232,0.2692307692307692,0.34615384615384615,0.8076923076923077,0.8461538461538461,0.4230769230769231,0.34615384615384615,0.07692307692307693,0.0
PRV52751,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
PRV52752,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0
PRV52753,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0
PRV52754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV52755,0.0,0.0,0.0,0.2727272727272727,0.6363636363636364,0.5454545454545454,0.0,0.09090909090909091,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.0,0.0
PRV52756,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.5,0.75,0.75,0.5,0.25,0.0,0.25
PRV52757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
PRV52758,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.75,0.75,0.75,0.25,0.25,0.0,0.0
PRV52760,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.4,0.8,1.0,0.4,0.4,0.0,0.0
PRV52761,0.0,0.0,0.0,0.09090909090909091,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.9090909090909091,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.0
PRV52763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PRV52764,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
PRV52766,0.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.45454545454545453,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.2727272727272727,0.0,0.09090909090909091
PRV52767,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.75,0.75,0.75,0.5,0.0,0.0
PRV52768,0.0,0.0,0.0,0.44,0.8,0.4,0.2,0.16,0.44,0.72,0.68,0.36,0.4,0.12,0.0
PRV52769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PRV52770,0.0,0.0,0.0,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
PRV52771,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.75,0.5,0.75,0.0,0.0,0.0,0.0
PRV52772,0.0,0.0,0.0,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.5833333333333334,0.6666666666666666,0.4166666666666667,0.16666666666666666,0.0,0.0
PRV52773,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
PRV52774,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.75,0.5,0.5,0.5,0.25,0.25,0.25,0.0
